RANK,USER,TOTAL,GATE,DELAY,TICK
317,#TSwagg,164,152,12,
318,Oshisaure,164,152,12,
319,Hesulan,164,152,12,
320,Auto(Dada)Didact,164,154,10,
321,RealOfficialTurf,164,152,12,
322,simonsays095,164,152,12,
323,AbelianGrape,164,152,12,
324,Niels,164,154,10,
325,chessmaster42,164,154,10,
326,GasInfinity,164,152,12,
327,schadocalex,164,152,12,
328,mootmoot,164,154,10,
329,ネット・イメージ,164,154,10,
330,egerke,164,152,12,
331,Weesplat,164,152,12,
332,HerrM,164,154,10,
333,Dther,164,154,10,
334,Fungi,164,152,12,
335,MrFixxiT,164,152,12,
336,柴,164,154,10,
337,skyhgzsh,164,152,12,
338,simon.goldsmith,164,154,10,
339,1Kick234,164,152,12,
340,UwU,164,152,12,
341,Squirrelofudun,164,152,12,
342,hb_wales,165,153,12,
343,Notch,165,153,12,
344,CodeZ,165,153,12,
345,Silentsouls,165,153,12,
346,Don Joe,165,153,12,
347,vanilkovy.puding *****,165,153,12,
348,mediosthenes,165,153,12,
349,Teun2408,165,153,12,
350,ScorpionGreen,165,153,12,
351,牛百叶,165,153,12,
352,0xmeow,165,153,12,
353,Mizar,165,153,12,
354,西伯利亚的猫猫,165,153,12,
355,ArSeNiC^,165,153,12,
356,RammbocK,165,153,12,
357,ephemeral0638,165,153,12,
358,Codegen42,165,153,12,
359,General,165,153,12,
360,Panda Sexpress,165,153,12,
361,ardeej,165,153,12,
362,Matej\_Drahovsky,165,153,12,
363,Freudimus Maximus,165,153,12,
364,dont b mad cuz im bad,165,153,12,
365,Dante,165,153,12,
366,srjek,165,153,12,
367,tan((x^2) (y^2))=0,165,153,12,
368,Arok,165,153,12,
369,quantumoptics,165,153,12,
370,Hyerf,165,153,12,
371,D,165,153,12,
372,muniel[SNT],165,153,12,
373,NAMEhzj,166,154,12,
374,Cpt. Bread,166,154,12,
375,isaac.wass (allegedly),166,154,12,
376,Thunderblade73,166,154,12,
377,hungcat,166,154,12,
378,Arctic,166,154,12,
379,Jumpy,166,154,12,
380,BierLiebHaber,166,154,12,
381,Redhead,166,154,12,
382,gary,166,154,12,
383,caeasarus,166,154,12,
384,Renji,166,154,12,
385,Tedzomank,166,154,12,
386,Yoann,166,154,12,
387,js5342,166,154,12,
388,MTReis86,166,154,12,
389,UltraPeeks,166,154,12,
390,brandon3055,166,154,12,
391,Tsukina_7mochi,166,154,12,
392,cringemaster420,166,154,12,
393,PinkyWinky,166,154,12,
394,TheChosenLnE,166,154,12,
395,Samusbot,166,154,12,
396,Vincent Cardley,166,154,12,
397,Mr BIGLO,166,154,12,
398,Statique,166,154,12,
399,Ender,166,154,12,
400,Revenantus,166,154,12,
401,Vetinari,166,154,12,
402,morfey832,166,154,12,
403,KayToki,166,154,12,
404,BioCycle,166,154,12,
405,Yoka.Genin,166,154,12,
406,Leeeeeeeeeeeem,166,154,12,
407,Mister GG,166,154,12,
408,SuperFluffyGame,166,154,12,
409,t.furuimiya.de.komiya,166,154,12,
410,LeeFun,166,154,12,
411,TheZouave,166,154,12,
412,AI kiwi,166,154,12,
413,ierdna100,166,154,12,
414,nekokiwa,166,154,12,
415,Mellohi1,166,154,12,
416,steven,166,154,12,
417,suppewe,166,154,12,
418,Cethin,166,154,12,
419,Flow Arg,166,154,12,
420,marc.whitten,166,154,12,
421,Point'n'Shoot,166,154,12,
422,jean_mi2002fr,166,154,12,
423,lavinog,166,154,12,
