RANK,USER,TOTAL,GATE,DELAY,TICK
277,Arkaran,37,33,4,
278,manuelmarques_pt,37,33,4,
279,Xeno,37,33,4,
280,riccardo.rp,37,33,4,
281,Axx-Dragon,37,33,4,
282,mm,37,33,4,
283,clock,37,33,4,
284,seconddifferential,37,33,4,
285,RobertClarke64,37,33,4,
286,Quasimodo,37,33,4,
287,陸地貓,37,33,4,
288,schadocalex,37,33,4,
289,ThalysRun0,37,33,4,
290,(2^5)*41,37,33,4,
291,Bllum,37,33,4,
292,roowco,37,33,4,
293,leemez,37,33,4,
294,FoodElevator,37,33,4,
295,ben.miller,37,33,4,
296,BekfastStealer,37,33,4,
297,wanicca,37,33,4,
298,a294751271,37,33,4,
299,mekb the turtle,37,33,4,
300,Izaya,37,33,4,
301,Krang,37,33,4,
302,Ratbert,37,33,4,
303,mrangryface0876,37,33,4,
304,Chrisfox,37,33,4,
305,alfabit,37,33,4,
306,zamadatix,37,33,4,
307,Pakanaateisti,37,33,4,
308,flyboy276,37,33,4,
309,Benis,37,33,4,
310,Quixote,37,33,4,
311,Bronze,37,33,4,
312,tataxd2203,37,33,4,
313,dvldawgx,37,33,4,
314,NicolaeHC,37,33,4,
315,paulstelian97,37,33,4,
316,Kim Jong-Un,37,33,4,
317,Pale Ale Cat,37,33,4,
318,ThElement,37,33,4,
319,qtsohg,37,33,4,
320,RaumSchnee / KuhlJager,37,33,4,
321,Yoka.Genin,37,33,4,
322,Nividica,37,33,4,
323,ferrisfox,37,33,4,
324,VolkSWAGen,37,33,4,
325,Ijon Tichy,37,33,4,
326,RyuTurtle,37,33,4,
327,jh.he0,37,33,4,
328,crazybossralph,37,33,4,
329,mootmoot,37,33,4,
330,Inspector Gadget,37,33,4,
331,Zaratul9,37,33,4,
332,Mystereo,37,33,4,
333,Armadilloa16,37,33,4,
334,Matrix,37,33,4,
335,MGArz,37,33,4,
336,Martin,37,33,4,
337,SquarePyramid,37,33,4,
338,mhkw,37,33,4,
339,ã‹ã‚ã‚ï½¥ã¡ãŸçŒ«,37,33,4,
340,Cosmo,37,33,4,
341,riarheos,37,33,4,
342,benjamin,37,33,4,
343,nonamefour0210,37,33,4,
344,Bionicler,37,33,4,
345,XIAO\_PA,37,33,4,
346,cxc74,37,33,4,
347,mynameisjeff31052,37,33,4,
348,ShiftySnowWolf,37,33,4,
349,bearb,37,33,4,
350,御坂美琴,37,33,4,
351,一个人,37,33,4,
352,ネット・イメージ,37,33,4,
353,Pzar,37,33,4,
354,Nargodian,37,33,4,
355,SCP\_682,37,33,4,
356,shimotsuki\_suzu,37,33,4,
357,DemonSlayer1123,37,33,4,
358,Chuck,37,33,4,
359,贵人多忘事,37,33,4,
360,metabolist,37,33,4,
361,Moriibund,37,33,4,
362,Pizzasgood,37,33,4,
363,牛百叶,37,33,4,
364,logiblocs,37,33,4,
365,西伯利亚的猫猫,37,33,4,
366,Crenshaw,37,33,4,
367,python,37,33,4,
368,Itnug,37,33,4,
369,skyswordkill,37,33,4,
370,QauNuckShin,37,33,4,
371,masujapan0815,37,33,4,
372,hulohot,37,33,4,
373,asafonnikov,37,33,4,
374,Xeler,37,33,4,
375,Pine,37,33,4,
376,Boomshroom,37,33,4,
377,Beacuase,37,33,4,
378,Jojoseis,37,33,4,
379,Thism2,37,33,4,
380,sneaky.ruds,37,33,4,
381,阮ruan,37,33,4,
382,mantra,37,33,4,
383,KABOB,37,33,4,
384,Sami,37,33,4,
385,Morsljvddeu,37,33,4,
386,ChrisSor54,37,33,4,
387,marcus,37,33,4,
388,OnlyW,37,33,4,
389,沈逍遥(Q群746497406),37,33,4,
390,Alter,37,33,4,
391,Piotr Batko,37,33,4,
392,Wish,37,33,4,
393,C\_kumomo,37,33,4,
394,Y-32,37,33,4,
395,Eureka,37,33,4,
396,egerke,37,33,4,
397,Don't,37,33,4,
398,chell615,37,33,4,
399,KidsLoveSatan,37,33,4,
400,demerzel\_iv,37,33,4,
401,shimilrahmanest92,37,33,4,
402,V A P E Jr.,37,33,4,
403,nathancrazy5,37,33,4,
404,orangamunk,37,33,4,
405,nabla,37,33,4,
406,Yorugo,37,33,4,
407,Bax,37,33,4,
408,happy-go-lucky,37,33,4,
409,Horder48,37,33,4,
410,鸡米花的花语是喷射,37,33,4,
411,LordCasington,37,33,4,
412,jlntlln7,37,33,4,
413,EnormousAxe,37,33,4,
414,0xmeow,37,33,4,
415,雨風號(雨貓),37,33,4,
416,Alexander,37,33,4,
417,FoxSlyme,37,33,4,
418,carlfeynman,37,33,4,
419,danie59823,37,33,4,
420,Zaxabock,37,33,4,
421,LongIslandMan,37,33,4,
422,903689196,37,33,4,
423,Pixelhacker2000,37,33,4,
424,ax\_pokl,37,33,4,
425,Beesman,37,33,4,
426,wcr1996,37,33,4,
427,tooro,37,33,4,
428,TimJan,37,33,4,
429,乐飞,37,33,4,
430,villagelamp,37,33,4,
431,Dr.Dodongo,37,33,4,
432,WOW的感觉,37,33,4,
433,nqiiii,37,33,4,
434,artsuchiya,37,33,4,
435,W,37,33,4,
436,zuiemimi,37,33,4,
437,Mirko,37,33,4,
438,hi im tucker,37,33,4,
439,jog\_ming,37,33,4,
440,巢虫领主,37,33,4,
441,skidz,37,33,4,
442,*****,37,33,4,
443,Jumpy Rat,37,33,4,
444,YEYH,37,33,4,
445,Tanner07,37,33,4,
446,rzayz3t6e9,37,33,4,
447,Jokey14,37,33,4,
448,bun\_shogi,37,33,4,
449,Umi,37,33,4,
450,dyxdyx0330,37,33,4,
451,小软君,37,33,4,
452,Mr Pebble,37,33,4,
453,1547938354,37,33,4,
454,Sphyrone,37,33,4,
455,500\_Babies,37,33,4,
456,Icewind | demos.tf,37,33,4,
457,ebdbeb,37,33,4,
458,✮藝術就是東雪蓮✮,37,33,4,
459,No Fear In My Heart,37,33,4,
460,Agwic,37,33,4,
461,gutinggkk,37,33,4,
462,LittleDemon2,37,33,4,
463,sewbacca,37,33,4,
464,克里斯托夫古兰马克索特,37,33,4,
465,afyber,37,33,4,
466,2700221814,37,33,4,
467,Hawk,37,33,4,
468,FROAG,37,33,4,
469,AFuturisticFish,37,33,4,
470,Zlug,37,33,4,
471,嘴炮没输过 打架没赢过-,37,33,4,
472,Rhacoal,37,33,4,
473,迅捷斥候,37,33,4,
474,nouryoussef,37,33,4,
475,koutianyi,37,33,4,
476,白术_badzol,37,33,4,
477,robbe.vsb,37,33,4,
478,Nathan,37,33,4,
479,zx,37,33,4,
480,mat.ruppert90,37,33,4,
481,dragmine149,37,33,4,
482,数学分析原理,37,33,4,
483,Xilu,37,33,4,
484,tchitcherine111,37,33,4,
485,liliolett,37,33,4,
486,MNshelby,37,33,4,
487,matinnate,37,33,4,
488,Drack1,37,33,4,
489,Apanson,37,33,4,
490,Nururin,37,33,4,
491,MCPolaire(MaRRon),37,33,4,
492,变态獣人控,37,33,4,
493,Fabel,37,33,4,
494,hatoo,37,33,4,
495,Espinin,37,33,4,
496,Volatility,37,33,4,
497,Doomsday31415,37,33,4,
498,星 鲟,37,33,4,
499,abc60711,37,33,4,
500,llll||lI|I|||ll|||,37,33,4,
501,明石,37,33,4,
502,cleantted,37,33,4,
503,Nevyk,37,33,4,
504,Alrune,37,33,4,
505,YUIS,37,33,4,
506,PotatoInTheBox,37,33,4,
507,c\_user,37,33,4,
508,Zarsatha,37,33,4,
509,AgeReneRe,37,33,4,
510,tobotrieb,37,33,4,
511,greenmist,37,33,4,
512,镜中愚人,37,33,4,
513,Zephyr,37,33,4,
514,larch,37,33,4,
515,LittleDemon,37,33,4,
516,2687098450,37,33,4,
517,ktone1,37,33,4,
518,oinkymomo,37,33,4,
519,burn-baby-burn,37,33,4,
520,milo,37,33,4,
521,meachie,37,33,4,
522,johnsadair,37,33,4,
523,Molybdene,37,33,4,
524,ensinio,37,33,4,
525,Bionic\_Scout,37,33,4,
526,bcrew1375,37,33,4,
527,Steved,37,33,4,
528,chloe,37,33,4,
529,RANGA,37,33,4,
530,大哥大,37,33,4,
531,orangebird,37,33,4,
532,Mushi0_0,37,33,4,
533,MasterJason9637,37,33,4,
534,Wydział Wewnętrzny,37,33,4,
535,xris,37,33,4,
536,Zenoxide,37,33,4,
537,Huhi,37,33,4,
538,KISARAGI,37,33,4,
539,ovalhval,37,33,4,
540,Quent,37,33,4,
541,支老师HFLS,37,33,4,
542,zxc,37,33,4,
543,LosSantosPD,37,33,4,
544,vvipi,37,33,4,
545,KcY,37,33,4,
546,大狙战神 陈嘉丽,37,33,4,
547,kasuminoshi,37,33,4,
548,cat,37,33,4,
549,johnny shotgun,37,33,4,
550,Mizar,37,33,4,
551,Murwen,37,33,4,
552,MYself,37,33,4,
553,apin4l,37,33,4,
554,15828866836,37,33,4,
555,Hotdogkiro,37,33,4,
556,ArSeNiC^,37,33,4,
557,Weesplat,37,33,4,
558,Hoon,37,33,4,
559,Fluttershy,37,33,4,
560,好咸鱼不粘锅,37,33,4,
561,Alcyr,37,33,4,
562,Wanglemink Fannycourt,37,33,4,
563,bejonse,37,33,4,
564,Egil,37,33,4,
565,RammbocK,37,33,4,
566,Namseeb,37,33,4,
567,SchieDrauf,37,33,4,
568,Connor Kenway,37,33,4,
569,brandtwendell747,37,33,4,
570,yvettedeland,37,33,4,
571,450250317,37,33,4,
572,AJ,37,33,4,
573,JohnnyBrambori,37,33,4,
574,BoostCookie,37,33,4,
575,pisicler,37,33,4,
576,SoberAsAPotato,37,33,4,
577,XCido,37,33,4,
578,Relc,37,33,4,
579,goofyballer,37,33,4,
580,RoyLi,37,33,4,
581,Sand-Storm15,37,33,4,
582,KRIN3X,37,33,4,
583,zoickx,37,33,4,
584,2574137351,37,33,4,
585,backwardBadger,37,33,4,
586,getItemFromBlock,37,33,4,
587,No. 4,37,33,4,
588,Drillboy Jenkins,37,33,4,
589,Micalobia,37,33,4,
590,Wagyourtail,37,33,4,
591,Lucius Tatus,37,33,4,
592,Nottingphile,37,33,4,
593,2006gael,37,33,4,
594,rexsoli,37,33,4,
595,ntino67,37,33,4,
596,lucylj,37,33,4,
597,Slug,37,33,4,
598,ButterSus,37,33,4,
599,Soso,37,33,4,
600,BendingCaesar0,37,33,4,
601,alf,37,33,4,
602,Kashda,37,33,4,
603,taio,37,33,4,
604,amri123,37,33,4,
605,ephemeral0638,37,33,4,
606,Frost,37,33,4,
607,SquidCat,37,33,4,
608,kubanvip,37,33,4,
609,yotann,37,33,4,
610,AcidGalore,37,33,4,
611,Havenvik,37,33,4,
612,astralaquaria,37,33,4,
613,maokky,37,33,4,
614,babycakesmittens,37,33,4,
615,sregy,37,33,4,
616,albanboissard,37,33,4,
617,Diggsey,37,33,4,
618,FenixAuriga,37,33,4,
619,nex.h,37,33,4,
620,worstedmoon8,37,33,4,
621,Jabor,37,33,4,
622,Titansmasher,37,33,4,
623,ColdFerrin,37,33,4,
624,Dr. Ninja,37,33,4,
625,Artsy E.,37,33,4,
626,EricQAardWolf,37,33,4,
627,John,37,33,4,
628,theAmazingJunkman,37,33,4,
629,kdt.nmk2,37,33,4,
630,Aspheric,37,33,4,
631,T\_T,37,33,4,
632,dseapenguin,37,33,4,
633,eagle0600,37,33,4,
634,Mozzie,37,33,4,
635,peepet2001,37,33,4,
636,Jimbo Joestar,37,33,4,
637,toms11235,37,33,4,
638,pahlke,37,33,4,
639,CavN14man,37,33,4,
640,The Wind,37,33,4,
641,Tomnar,37,33,4,
642,loganhodgson,37,33,4,
643,Marqho,37,33,4,
644,White Rice,37,33,4,
645,HoBoZ\_LED,37,33,4,
646,Thuna,37,33,4,
647,HARBINGEROFDOOM,37,33,4,
648,Aart Bluestoke,37,33,4,
649,JEB7H,37,33,4,
650,megamindgaming4,37,33,4,
651,xSwan,37,33,4,
652,Välling,37,33,4,
653,hugobruwer4,37,33,4,
654,BlockOG,37,33,4,
655,nxd,37,33,4,
656,DestinyHailstorm,37,33,4,
657,ZayDekX,37,33,4,
658,SecurityCheeseHostage,37,33,4,
659,v.v.s.,37,33,4,
660,Codegen42,37,33,4,
661,Erunion,37,33,4,
662,theduck,37,33,4,
663,stjfinch,37,33,4,
664,CursedFlames,37,33,4,
665,Furan867,37,33,4,
666,kai.verleysen,37,33,4,
667,GaryTavish,37,33,4,
668,General,37,33,4,
669,Panda Sexpress,37,33,4,
670,TCC0731,37,33,4,
671,burninghydra13,37,33,4,
672,晓尘Akatsuki,37,33,4,
673,kazusezu,37,33,4,
674,Lajas,37,33,4,
675,martin,37,33,4,
676,Midori,37,33,4,
677,JakeVH,37,33,4,
678,dagnbjt,37,33,4,
679,HS The 10th,37,33,4,
680,SUPERMUFFIN,37,33,4,
681,kotorep ingenieur,37,33,4,
682,Sophomore,37,33,4,
683,wiwinono,37,33,4,
684,max.wiercx,37,33,4,
685,brahim,37,33,4,
686,Shilgen,37,33,4,
687,Levko,37,33,4,
688,Kapitan Oczywisty,37,33,4,
689,AlexMF,37,33,4,
690,Celforyon,37,33,4,
691,Derpniel,37,33,4,
692,Kertox662,37,33,4,
693,unknown\_err,37,33,4,
694,Amonagole,37,33,4,
695,InForward,37,33,4,
696,MicroBuilder,37,33,4,
697,15900762609,37,33,4,
698,system1016,37,33,4,
699,IcyPlox,37,33,4,
700,ardeej,37,33,4,
701,tonym1972,37,33,4,
702,Deadly Dodo,37,33,4,
703,Space Monkey,37,33,4,
704,tracerbug110,37,33,4,
705,Dther,37,33,4,
706,yyz,37,33,4,
707,smoothbandit9,37,33,4,
708,Duke,37,33,4,
709,Carry out,37,33,4,
710,Ferensi,37,33,4,
711,Vulture,37,33,4,
712,Weimil,37,33,4,
713,-Bad\_Goblin-,37,33,4,
714,Nefarious Zhen,37,33,4,
715,delve,37,33,4,
716,Veritas咖啡因成瘾少女,37,33,4,
717,will,37,33,4,
