RANK,USER,TOTAL,GATE,DELAY,TICK
327,magill,10,8,2,
328,dgftio,10,8,2,
329,speedreaper0,10,8,2,
330,D0ttySc0tty,10,8,2,
331,diligentdolphin,10,8,2,
332,Prawn Crackers,10,8,2,
333,Marveck,10,8,2,
334,Postrophilas,10,8,2,
335,Art Vandelay,10,8,2,
336,snke,10,8,2,
337,i3ym,10,8,2,
338,krokofant,10,8,2,
339,Amber,10,8,2,
340,milkjuengling,10,8,2,
341,Jeff,10,8,2,
342,Limeray,10,8,2,
343,Quixx,10,8,2,
344,XxDeathcorexX,10,8,2,
345,Oshisaure,10,8,2,
346,stones from the sky,10,8,2,
347,Deadwire,10,8,2,
348,aj_webdesign,10,8,2,
349,prj\_st\_xxx,10,8,2,
350,YungSimon,10,8,2,
351,joshua.pgordon,10,8,2,
352,Donut,10,8,2,
353,knorke_ofen,10,8,2,
354,Vortex83,10,8,2,
355,tudtianus,10,8,2,
356,Tartar Sauce,10,8,2,
357,Puanschej,10,8,2,
358,mcmari,10,8,2,
359,Eigentor,10,8,2,
360,erikeah,10,8,2,
361,Stevi the Stain,10,8,2,
362,uoÄ±XÉá´šÇâŠ¥,10,8,2,
363,imagar,10,8,2,
364,Kuro,10,8,2,
365,cfgCarl,10,8,2,
366,Nomster,10,8,2,
367,Bandie,10,8,2,
368,leon_stue,10,8,2,
369,agator,10,8,2,
370,[CrAzY]WC,10,8,2,
371,Soda,10,8,2,
372,Nyx Eternal,10,8,2,
373,Ivan,10,8,2,
374,Mettphysik,10,8,2,
375,Gunslinger,10,8,2,
376,#lcng^DirKules,10,8,2,
377,10usb,10,8,2,
378,zkmb,10,8,2,
379,Whisper,10,8,2,
380,Gugorrex,10,8,2,
381,Kopter83,10,8,2,
382,Spawn,10,8,2,
383,Trixi,10,8,2,
384,jOle,10,8,2,
385,Klausmitmaus,10,8,2,
386,naitchal,10,8,2,
387,Sahishar,10,8,2,
388,dimak,10,8,2,
389,arar,10,8,2,
390,Table Flipper,10,8,2,
391,Trevor4435,10,8,2,
392,H_kY,10,8,2,
393,chrisdubz,10,8,2,
394,mwChase,10,8,2,
395,sbtaku11,10,8,2,
396,Zaperox,10,8,2,
397,TheLoudNinjaz,10,8,2,
398,Benignant,10,8,2,
399,greb_cmd,10,8,2,
400,Errs Anyway,10,8,2,
401,timmydoza,10,8,2,
402,knupper,10,8,2,
403,jsutterfield,10,8,2,
404,RummyThePanda,10,8,2,
405,Varg,10,8,2,
406,lasmite,10,8,2,
407,[CIR]EbÃ¨to,10,8,2,
408,Daniel,10,8,2,
409,Highchiller,10,8,2,
410,SwitchbladeAli,10,8,2,
411,\Viridi,10,8,2,
412,Inspektor BrÃ¶tchen,10,8,2,
413,Henburger | BLY,10,8,2,
414,Knearf,10,8,2,
415,porg57,10,8,2,
416,Zargony,10,8,2,
417,Tokin,10,8,2,
418,Sostratos,10,8,2,
419,AirWalk,10,8,2,
420,alexander.noko,10,8,2,
421,BierLiebHaber,10,8,2,
422,datGuy,10,8,2,
423,DarthKarnage,10,8,2,
424,ManofStil,10,8,2,
425,TataRoids,10,8,2,
426,NeoVICT,10,8,2,
427,Gunvort,10,8,2,
428,Sanchez,10,8,2,
429,Ï€,10,8,2,
430,Dennyout65,10,8,2,
431,bmerry,10,8,2,
