RANK,USER,TOTAL,GATE,DELAY,TICK
301,syimyuzya,15,7,8,
302,Moriibund,15,7,8,
303,Pizzasgood,15,7,8,
304,牛百叶,15,7,8,
305,Spi3lot,15,7,8,
306,asafonnikov,15,7,8,
307,Boomshroom,15,7,8,
308,Thism2,15,7,8,
309,sneaky.ruds,15,7,8,
310,Unmeinks,15,7,8,
311,一懒万事空,15,7,8,
312,[ ],15,7,8,
313,Wish,15,7,8,
314,John Ranger,15,7,8,
315,Dravyk,15,7,8,
316,Y-32,15,7,8,
317,Supersonic Pixel Junkie,15,7,8,
318,egerke,15,7,8,
319,Don't,15,7,8,
320,KidsLoveSatan,15,7,8,
321,1173992524,15,7,8,
322,nathancrazy5,15,7,8,
323,V A P E Jr.,15,7,8,
324,GLENMORANGIE,15,7,8,
325,fifthman6377,15,7,8,
326,カマカマ,15,7,8,
327,nabla,15,7,8,
328,Iead,15,7,8,
329,Bax,15,7,8,
330,Artur,15,7,8,
331,鸡米花的花语是喷射,15,7,8,
332,Alexander,15,7,8,
333,0xmeow,15,7,8,
334,FoxSlyme,15,7,8,
335,artsuchiya,15,7,8,
336,danie59823,15,7,8,
337,tooro,15,7,8,
338,fishing sea,15,7,8,
339,ylide,15,7,8,
340,1141328273,15,7,8,
341,巢虫领主,15,7,8,
342,LittleDemon2,15,7,8,
343,*****,15,7,8,
344,Think,15,7,8,
345,Mr Pebble,15,7,8,
346,Tanner07,15,7,8,
347,Stormfyre,15,7,8,
348,KaloSeishin,15,7,8,
349,1547938354,15,7,8,
350,semmaz,15,7,8,
351,克里斯托夫古兰马克索特,15,7,8,
352,sewbacca,15,7,8,
353,coming,15,7,8,
354,Zlug,15,7,8,
355,迅捷斥候,15,7,8,
356,koutianyi,15,7,8,
357,robbe.vsb,15,7,8,
358,dragmine149,15,7,8,
359,S!mon,15,7,8,
360,liliolett,15,7,8,
361,matinnate,15,7,8,
362,1792547288,15,7,8,
363,Slivek,15,7,8,
364,Volatility,15,7,8,
365,Lunatique,15,7,8,
366,kurimura,15,7,8,
367,guo2years,15,7,8,
368,cleantted,15,7,8,
369,Alrune,15,7,8,
370,PotatoInTheBox,15,7,8,
371,c\_user,15,7,8,
372,Zarsatha,15,7,8,
373,tobotrieb,15,7,8,
374,Zephyr,15,7,8,
375,The Ass Kicker,15,7,8,
376,LittleDemon,15,7,8,
377,wyp020610,15,7,8,
378,JXK3R,15,7,8,
379,2A5F,15,7,8,
380,Steved,15,7,8,
381,chloe,15,7,8,
382,Циолковский,15,7,8,
383,Snake,15,7,8,
384,orangebird,15,7,8,
385,SemblanceOfLiberty,15,7,8,
386,MasterJason9637,15,7,8,
387,Wydział Wewnętrzny,15,7,8,
388,vix,15,7,8,
389,Sonullx Liu,15,7,8,
390,rdxbtransformers,15,7,8,
391,Zenoxide,15,7,8,
392,politicalcat,15,7,8,
393,stehsaer,15,7,8,
394,asclll,15,7,8,
395,Quent,15,7,8,
396,zxc,15,7,8,
397,2036560445,15,7,8,
398,awesome8679,15,7,8,
399,Mizar,15,7,8,
400,Murwen,15,7,8,
401,[7VoE]FighterFigger,15,7,8,
402,Doptic,15,7,8,
403,Weesplat,15,7,8,
404,ArSeNiC^,15,7,8,
405,pacorjavier,15,7,8,
406,Alcyr,15,7,8,
407,bejonse,15,7,8,
408,Wanglemink Fannycourt,15,7,8,
409,iRaS 4 fun,15,7,8,
410,Namseeb,15,7,8,
411,BoostCookie,15,7,8,
412,RammbocK,15,7,8,
413,SchieDrauf,15,7,8,
414,MaurolepisDreki,15,7,8,
415,AJ,15,7,8,
416,goofyballer,15,7,8,
417,zoickx,15,7,8,
418,getItemFromBlock,15,7,8,
419,poopypants,15,7,8,
420,BazelNight,15,7,8,
421,No. 4,15,7,8,
422,Technogy,15,7,8,
423,Fragath,15,7,8,
424,Wagyourtail,15,7,8,
425,anonymousproofnik3,15,7,8,
426,Nottingphile,15,7,8,
427,SwissGuy,15,7,8,
428,2006gael,15,7,8,
429,rexsoli,15,7,8,
430,Cookie,15,7,8,
431,Slug,15,7,8,
432,Gamma,15,7,8,
433,Cat,15,7,8,
434,TestedBubble,15,7,8,
435,taio,15,7,8,
436,Soso,15,7,8,
437,ButterSus,15,7,8,
438,kubanvip,15,7,8,
439,qoyie,15,7,8,
440,Havenvik,15,7,8,
441,ouoam2555,15,7,8,
442,babycakesmittens,15,7,8,
443,tietoitu,15,7,8,
444,sregy,15,7,8,
445,albanboissard,15,7,8,
446,pocarski,15,7,8,
447,Choon,15,7,8,
448,Diggsey,15,7,8,
449,FenixAuriga,15,7,8,
